match_id,team_id,minute,second,taker_id,keeper_id,foot,is_goal
Eq7lnvx,L2AQx,43,30,87K5KwbaOB0llm,p3ow61DzYvWA,right,TRUE
Lp0w4AL,LNoDE,15,1,qG14vQwXQdNDe,p3ow61DzYvWA,right,TRUE
L2ob4ZE,Eyv2g,49,13,qB662Gkz90eeeeee,p3ow61DzYvWA,right,FALSE
LRWNMyE,Ednpx,65,18,pjQAMpMqlajooo,p3ow61DzYvWA,left,TRUE
x30OrOL,L8j5g,30,2,q5MYkvW6Xvpee6,p3ow61DzYvWA,right,TRUE
gG6oAmE,L80wL,131,9,qlzqRO3pwAnDeeeee,p3ow61DzYvWA,left,TRUE
EA4bp7L,EqMWE,24,47,qJnoaG27J10Deee,p3ow61DzYvWA,right,FALSE
EA73ADx,grv2g,67,37,EwD1KJ0dK,p3ow61DzYvWA,right,TRUE
EjQRz9L,LO1og,122,16,qwb28eNmzK7e,p3ow61DzYvWA,right,TRUE
EejOQOg,LN7BE,6,45,AJp0ePqqGwWXXXXX7,p3ow61DzYvWA,right,TRUE
gkKo1jg,LNoDE,38,26,qyYeMO36vPbeeeee,p3ow61DzYvWA,right,FALSE
g05MJmx,pEPeg,29,43,prBJW2Gwn,p3ow61DzYvWA,right,TRUE
LQZ4k1E,L80wL,74,13,qj390qMJalYeee,p3ow61DzYvWA,left,TRUE
EP4d14E,EP0qE,6,37,3DB5D2WJl0BaAAA,p3ow61DzYvWA,right,FALSE
EjQRz9L,LO1og,120,38,GLBNRw6L,p3ow61DzYvWA,right,TRUE
L2VaY6L,Ednpx,89,39,q7p2nb0mdKweeee,p3ow61DzYvWA,right,FALSE
goJQQqE,LR6PL,91,10,q56JbXOYa3aeeee,p3ow61DzYvWA,right,TRUE
x30XGQL,L80wL,91,36,qj390qMJalYeee,p3ow61DzYvWA,left,TRUE
g7wj90g,PEjDx,43,29,L8jrZnAl,qV3z0paPW0de,right,TRUE
LO8PvzE,g0kPE,88,0,B5oKWQ2vW,qV3z0paPW0de,right,TRUE
EewPKXx,gWKWg,40,56,pWMlWzkWVQ3oBA,qV3z0paPW0de,right,TRUE
xY9mepx,PEjDx,22,4,L8jrZnAl,qV3z0paPW0de,right,TRUE
x5lmWMg,6gKRE,82,24,qwVN8GvNryDee,qV3z0paPW0de,left,TRUE
g7bMP0E,gWKWg,94,39,qkrwmr8dDQKbede,qV3z0paPW0de,right,TRUE
x5lm4qg,gWKWg,54,12,qkrwmr8dDQKbede,qV3z0paPW0de,right,TRUE
LQ0R01x,pgWdx,79,19,qJlQQD9jDX1eee,qV3z0paPW0de,left,TRUE
xve0dPg,NEdpE,47,15,qw2WoJKZYvWee,qV3z0paPW0de,right,TRUE
x5lm4qg,gWKWg,7,15,qkrwmr8dDQKbede,qV3z0paPW0de,right,TRUE
g1MvQ4g,g1MGg,82,37,qMyvnyJPkQXvee,qV3z0paPW0de,right,TRUE
Llpwy5L,xbaAg,35,51,q29GGl6wwObeeeee,8Kk8BNoKYnwl,right,TRUE
EDDXN9E,EeA6E,38,21,qRYorDDBjkXe,8Kk8BNoKYnwl,right,TRUE
Ee7DwXx,gWkdg,27,29,ql5vlOrry6keeee,8Kk8BNoKYnwl,left,TRUE
EwvvoVL,Lp1BE,71,34,JwVeYmBvV37,8Kk8BNoKYnwl,right,FALSE
LO1rW5g,gKJaE,88,7,qrA23DYmpB5Deeeee,8Kk8BNoKYnwl,left,TRUE
LlYNWdE,gKMZL,4,43,qrkevXYJbqGOWe,8Kk8BNoKYnwl,left,TRUE
x5ooqRE,xblaE,34,9,qr9ZKPXYa2Jeeeo,8Kk8BNoKYnwl,left,TRUE
xY7RNYE,xblaE,31,10,qr9ZKPXYa2Jeeeo,8Kk8BNoKYnwl,left,TRUE
LlYNWdE,gKMZL,71,1,qrkevXYJbqGOWe,8Kk8BNoKYnwl,left,FALSE
LQ0mD1x,EeA6E,72,3,qJnnRQ9z9o86e,8Kk8BNoKYnwl,right,FALSE
LN77BaE,ga52g,71,37,qlXrk5Rvw4ReDe,8Kk8BNoKYnwl,left,TRUE
xv9JpDg,g0JQL,37,31,qwzNnp4jQDveeOee,8Kk8BNoKYnwl,right,TRUE
LzYY3Yx,gWkdg,86,14,ql5vlOrry6keeee,8Kk8BNoKYnwl,left,FALSE
Ey7JJKx,xvyDg,46,43,qraaaBkn5Mn6ee,8Kk8BNoKYnwl,right,TRUE
EPkwVeL,god0x,44,16,qGlpVXRqlWXeeee,8Kk8BNoKYnwl,left,FALSE
Ll77Zqx,EeA6E,44,12,q7YbdjoD06ZDe,8Kk8BNoKYnwl,right,TRUE
EX10pJg,xMo8E,48,25,yQwoMPB3eApj,8Kk8BNoKYnwl,right,TRUE
gGJOVvE,EZpRx,69,27,q5Om73pA7Wze6e,8Kk8BNoKYnwl,right,TRUE
x40K4Kx,EjpDx,54,22,qr4wdqzYbNlOeo,8Kk8BNoKYnwl,left,FALSE
LVZKDmL,LQBbE,44,45,q1P2yPnVk24veee,qkvy8yjXRene,right,FALSE
x3Yl2QE,gKJaE,54,20,q57bwl57WR6eeb,qkvy8yjXRene,right,TRUE
LpJ5q5g,gnlZL,29,36,qr66mpKz2Pbeeeee,qkvy8yjXRene,left,FALSE
EAw7Ybx,god0x,8,15,qGlpVXRqlWXeeee,qkvy8yjXRene,left,FALSE
EwaANbx,EjpDx,3,8,yQWpGeNoGlayjXX,qkvy8yjXRene,right,TRUE
gnn8MDg,gnlZL,67,7,qnyXlOq5jJDee,qkvy8yjXRene,right,TRUE
L2e1avx,x35zE,30,33,qrV6mN2VRm0OOe,qkvy8yjXRene,right,TRUE
EeXGPOL,x3ZQg,49,26,q6baAX3QeOaeee,qkvy8yjXRene,left,TRUE
EZGJ0Ng,xvyDg,71,46,ql9dP6r5pdvDoe,qkvy8yjXRene,right,TRUE
EeB7l1g,EeA6E,66,26,q7YbdjoD06ZDe,qkvy8yjXRene,right,FALSE
LQZoVkE,x4Kwg,39,22,q5lmY16Oveye6e,qkvy8yjXRene,left,FALSE
LlW1Gdx,LQPkx,75,21,qOWpnOJ1rz0eeee,qkvy8yjXRene,right,TRUE
EqG777x,x4Kwg,54,26,pjQAMpMqlajooo,qkvy8yjXRene,left,TRUE
g1we2rL,EjpDx,11,30,qXdMo2jrd0Keeeede,qkvy8yjXRene,right,FALSE
xbWqbAL,EykPx,61,51,qrOl7VenB3n6eOe,qkvy8yjXRene,right,TRUE
xve7p7g,gnlZL,36,5,qnyXlOq5jJDee,qkvy8yjXRene,right,TRUE
Ejdy87x,x4Kwg,62,0,q5lmY16Oveye6e,qkvy8yjXRene,left,TRUE
gWKDYRg,ga52g,38,42,qyQy381M9Xpe,qkvy8yjXRene,right,TRUE
x4pr7Jx,LQBbE,87,55,q1P2yPnVk24veee,qkvy8yjXRene,right,TRUE
LpZRw5g,LRkoE,9,31,qrkevXYJbqGOWe,qkvy8yjXRene,left,TRUE
xbWqbAL,EykPx,36,38,qrOl7VenB3n6eOe,qkvy8yjXRene,right,TRUE
LQb2ybE,EeA6E,35,20,q7YbdjoD06ZDe,qkvy8yjXRene,right,FALSE
g9Opy4L,EDDJE,88,13,qpjV1yGA0rPeeeeeeW,pBoeZRqpwbGo,right,TRUE
gJ4GVpL,LQ0wx,84,49,qrrK69yonoJpeeeeD,pBoeZRqpwbGo,right,FALSE
LmG9z3g,g0bML,87,4,q1BelpNeMMrvee,pBoeZRqpwbGo,left,TRUE
LzkPyXE,LO83E,84,27,qX1Vr2P0RYQeeee,pBoeZRqpwbGo,right,FALSE
LmG9z3g,g0bML,75,28,qrM1A8avaXoDeee,pBoeZRqpwbGo,right,TRUE
x6NVYnx,EjQQL,72,55,qlVJWVNA0vwvDeee6,pBoeZRqpwbGo,right,FALSE
xYqKqMx,g70ox,69,42,qv7pJB1ZDKpeeeee,pBoeZRqpwbGo,right,TRUE
x6NVa3x,x5YPx,83,55,qRrnDQDOKlOeeeeO,pBoeZRqpwbGo,right,FALSE
xb51lAg,EjQQL,70,16,q5nJJBvBZ4Yeee,pBoeZRqpwbGo,right,TRUE
gaGmo5L,x5w9E,75,8,qpb6G6P8Vn3eeeee,pBoeZRqpwbGo,right,TRUE
gJyW5PE,Ew2wL,25,19,qpb6G6P8Vn3eeeee,pBoeZRqpwbGo,right,TRUE
LNZj91L,Ll1DE,85,17,qbkqAn2rz3aeeeee,pBoeZRqpwbGo,right,TRUE
xb51Rog,gGnZW,63,25,q1VeXpBjBl0epeb,pBoeZRqpwbGo,right,TRUE
LNyk2dx,EAnag,72,23,qlPAR5XJnKdeDee,pBoeZRqpwbGo,right,TRUE
EX1Pwzg,0gJwx,11,16,pWzpZnXk6jpo,qbXmen9BAqn6,right,TRUE
LQwry6g,EDbrx,91,28,qJJJkd1YYyo6e,qbXmen9BAqn6,left,TRUE
LRKrJaE,5x3zg,33,12,qr6NoGmP5bPOe,qbXmen9BAqn6,right,TRUE
L28YKZg,5x3zg,40,47,y9P238KkDZ6X,qbXmen9BAqn6,right,FALSE
x3yBX9E,LNqOx,60,9,qO61nvRe09Oveeeee,qRnymbA0Rvae,left,TRUE
Ej0Xp2x,xMoqp,1,47,qJrZlmoYWKldeee,qRnymbA0Rvae,right,TRUE
x5qpzex,x450L,85,29,AJW4NGlvMJPXbXX,qRnymbA0Rvae,left,TRUE
g753O9L,LBkaE,45,6,qX4okr0Znoyeee,qRnymbA0Rvae,left,TRUE
gkByaJE,LRAyx,33,28,qk3dbBDl3Vobee,qRnymbA0Rvae,left,TRUE
g0Xw9Mg,xMoqp,22,36,qOdVW2NO1nkeee,qRnymbA0Rvae,right,TRUE
xvBaNqx,EXYVg,45,51,qMXvzav2o5Bveebed,qRnymbA0Rvae,right,FALSE
gr1kb5E,EXYVg,85,23,qO6zQ0MKDJ1eeeeee,qRnymbA0Rvae,left,TRUE
LBZq92L,gkOJg,37,38,qRkM1kbBeeOe7e,qRnymbA0Rvae,right,TRUE
L8NJV8g,L2Ov6,46,36,qzJ2eeARBkOeeWe,qnRaykMRn9ne,right,TRUE
Ee3Pvrx,g79VL,19,7,q5Bk3GeGRN3eeee,qnRaykMRn9ne,right,TRUE
EqyYyOE,Eq57E,48,53,qV7Bd6dpPb7ee7eeee,qY98A1AYWDNe,right,TRUE
LljO83g,g9m5g,27,2,nlQYW3JwbqB5111,qY98A1AYWDNe,right,TRUE
Ee32dKx,gak5L,14,41,qVjyOZeb37Xeedee,qY98A1AYWDNe,left,TRUE
Eq5Yn6E,Ew7bE,96,45,rvy4mW8K18Kwllle,qY98A1AYWDNe,right,TRUE
EqjQWeg,LO5A5,78,43,qMXMv2Y22Wbeee,qY98A1AYWDNe,right,TRUE
EX9dw0g,g9m5g,93,52,qlMl8jXOnvDeeeeee,qY98A1AYWDNe,right,TRUE
xbWb0qL,EX5zg,85,45,q53r1DrPWZAeee,qY98A1AYWDNe,right,FALSE
xbn3Qqx,Ed7OZ,53,2,qvkYM9DzQ3vdeeee,qY98A1AYWDNe,right,TRUE
xvDazDE,EAPwQ,83,58,qJ4VdBXKboVeeeeee,qY98A1AYWDNe,left,TRUE
xvVjb5x,xvBVx,38,9,qKy0qqkpQJOeee,qY98A1AYWDNe,right,TRUE
EAYlpDE,g7lm3,127,19,qlln9jvkDl6Deev,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,123,8,qG6znM5qBrMeepe,qZrlNVprAVMe,right,FALSE
EAYlpDE,g7lm3,135,2,qQZBQomVW6oeeeeD,qZrlNVprAVMe,right,FALSE
L8VDo5g,LzXKY,20,47,qrwKvlMWq6QDe,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,130,8,qANJWnV9eNOdeee,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,131,48,A3eRoa8oZVaDXKXXX,qZrlNVprAVMe,left,FALSE
EAYlpDE,g7lm3,125,37,qrn82v9V8y2Oeeeee,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,121,27,qr8JKez23vpdeeD,qZrlNVprAVMe,right,FALSE
EAYlpDE,g7lm3,133,13,qra86567jAeDeee,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,124,22,ql7A5yQ6JNdeDee,qZrlNVprAVMe,right,TRUE
EAYlpDE,g7lm3,128,48,qQ66bMnKnvDeeeeD,qZrlNVprAVMe,left,TRUE
LQ0yX4x,EyblX,14,43,qryM3BzoRvybeee,qZZOyla36zme,right,TRUE
gnMBKpE,Ll1DE,91,1,qbkqAn2rz3aeeeee,qZZOyla36zme,right,TRUE
LNe3NDx,LQ0wx,66,1,qoP2aybPKbNeeeee,qNwGkNOB7JDe,right,TRUE
Ey7w4yx,gWKWg,9,55,q5Om73pA7Wze6e,qwODG50yNqOe,right,TRUE
x5wDKoE,g057x,15,56,qwkDvJmabQWee,qwODG50yNqOe,right,TRUE
EPbw82x,PEjDx,44,52,L8jrZnAl,qwODG50yNqOe,right,TRUE
gnM865E,6gKRE,6,25,qrDyYpm6jXROWee,qwODG50yNqOe,right,TRUE
LzMe24x,0gJwx,81,11,q807kw6Go967eeee,qwODG50yNqOe,right,TRUE
go0j8Ax,EeM6E,55,14,qwnPvnJdpVbe,qwODG50yNqOe,right,FALSE
EjQ1B9L,bED4E,94,35,Bd3j0vMPP3d,qwODG50yNqOe,right,FALSE
EX5VWzg,gGvWE,48,29,qJzNMmRRADDDeee,qwODG50yNqOe,right,FALSE
go0jAAx,zLV6L,84,28,qzMGW7eYjDbde,qwODG50yNqOe,right,TRUE
goj92oE,EZpRx,59,58,ql9j1Jqz34YeDee,qwODG50yNqOe,right,TRUE
LB39eGE,g1MGg,46,36,q7OoMbDA3w6eee,qv7eOdXpMDee,right,FALSE
Ew4d18g,5x3zg,48,41,qN3pk88b0Gbee,qv7eOdXpMDee,right,TRUE
g0pevvg,x490L,80,5,qjQdGOKVwMWvee,qv7eOdXpMDee,right,TRUE
x49NBAL,JEy1E,72,8,qwb28eNmzK7e,qv7eOdXpMDee,right,TRUE
EX80pjE,6gKRE,91,51,Bd3j0vMPP3d,qv7eOdXpMDee,right,TRUE
goDb69x,EA7Dx,87,10,qrXPj1696DRdee,qv7eOdXpMDee,right,TRUE
xYOXpyE,gJj3g,40,0,qPO2k73WleOedeee,qv7eOdXpMDee,right,FALSE
LpjePMg,x3D9L,22,22,qrp2pdjrGn5eeee,qv7eOdXpMDee,right,FALSE
grMrb0E,x3D9L,93,5,q4Y6Y2X7Yaode,qv7eOdXpMDee,right,TRUE
gnnwjZg,PEjDx,58,42,L8jrZnAl,qv7eOdXpMDee,right,TRUE
EP9X5Vg,7gGeL,70,25,q70byVQWp10veee,qv7eOdXpMDee,right,TRUE
xbweboL,x66mx,24,47,q8bjeV0dZ1eee,qv7eOdXpMDee,left,TRUE
g9m1KMg,6gKRE,3,16,Bd3j0vMPP3d,qv7eOdXpMDee,right,TRUE
LBpn81g,LBAax,88,45,qJPWKYmzMabee,qv7eOdXpMDee,left,TRUE
gKpkMmx,6gKRE,74,10,qwVN8GvNryDee,qv7eOdXpMDee,left,TRUE
goDb69x,EA7Dx,56,29,qO8d4wyRAqrveee7e,qv7eOdXpMDee,left,TRUE
goOaQBg,GL2Qx,31,58,qV8KlB0WDj2ee,qv7eOdXpMDee,right,FALSE
LzkVN2E,Ew4Gg,38,42,qr0rlKqwn2Jeeo,qv7eOdXpMDee,right,FALSE
LVGXbbE,LznBL,68,40,rdq6Dj2v8jowl0,qv7eOdXpMDee,right,TRUE
g9pVXrE,gWKWg,42,20,nbe6q9q3WPA51111,l3V1y9qW7K53,right,FALSE
LpGnkwx,L8j5g,52,7,qyQy381M9Xpe,l3V1y9qW7K53,right,TRUE
xYqqz4x,EjYZL,82,51,q3vOZmPnVynbeeee,l3V1y9qW7K53,right,TRUE
g9pVXrE,gWKWg,69,49,q5Om73pA7Wze6e,l3V1y9qW7K53,right,FALSE
g7b731E,EeA6E,80,10,q7YbdjoD06ZDe,l3V1y9qW7K53,right,TRUE
gav3jbx,g95zg,50,22,q9Wv3ldozJpeee,l3V1y9qW7K53,right,TRUE
g7e783L,Ednpx,16,43,qO0aaD81dwBeeee,l3V1y9qW7K53,right,TRUE
LNeqV1x,LzlWg,87,4,q2nPXroaDYpe,l3V1y9qW7K53,right,TRUE
EAJjj8g,LN7BE,41,41,qrzk5zJYlY56e,l3V1y9qW7K53,left,TRUE
g706ARx,g95zg,48,52,q9Wv3ldozJpeee,l3V1y9qW7K53,right,FALSE
gKvwZQE,EjYZL,40,44,q3vOZmPnVynbeeee,l3V1y9qW7K53,right,TRUE
grW0O0x,EdVwx,50,38,qrzM2a8YRwlDee,l3V1y9qW7K53,left,TRUE
g7e783L,Ednpx,85,32,qvlPyKmede7eee,l3V1y9qW7K53,right,TRUE
LB3pdWE,LBy6x,29,14,qraJk0YYqj8OWe,qrOKayb4lpybe,right,TRUE
Ll1dZVE,gWkdg,92,40,ql5vlOrry6keeee,qrOKayb4lpybe,left,TRUE
Ll1dZVE,gWkdg,55,22,LBy2WMva,qrOKayb4lpybe,right,TRUE
x3YlmmE,EZvzE,48,13,qD8Q0KVYkBKeeee,qrOKayb4lpybe,right,TRUE
EqG7G7x,god0x,24,17,qGlpVXRqlWXeeee,qrp16X089X0ee,left,TRUE
LQQKWkL,ga52g,83,4,qlXrk5Rvw4ReDe,qrp16X089X0ee,left,TRUE
gKlOvmx,LQBbE,93,18,qOaRW9aGOrQee,qrp16X089X0ee,right,TRUE
LldNBqL,pEPeg,71,1,q7R1jGbR5rYDe,qrVNaNq6KQJOe,right,TRUE
LVj88vL,LzlWg,92,49,qrMbrwpqw9KoeeeD,qrkvvdmmovvOe,right,TRUE
EwKZYKE,grv2g,88,10,qyM9PlRzblve6e7,qrkvvdmmovvOe,right,FALSE
Lm0kjMx,LR6PL,65,39,qNGo4p9Ja2b7eeee,qrkvvdmmovvOe,right,FALSE
g7d7Yax,EqMWE,84,7,qlk0m068m3ODeevee,qrkvvdmmovvOe,right,FALSE
EeJz4rg,g95zg,65,29,qk4XVjNO4Vm6eee,qrkvvdmmovvOe,right,TRUE
gK1oaRL,g7k0g,75,12,qynoZRYweAzeeeee,qrkvvdmmovvOe,right,TRUE
L2bqG9L,Ednpx,26,15,qlr9pRNevzweeee,qrkvvdmmovvOe,right,FALSE
gnyqkZE,grv2g,70,1,qyM9PlRzblve6e7,qrkvvdmmovvOe,right,TRUE
EAvkjbg,Eyb1g,28,43,LlewmA6lR,qrkvvdmmovvOe,right,FALSE
LN7YRaE,EdVwx,34,40,qrzM2a8YRwlDee,qrkvvdmmovvOe,left,TRUE
xvB9MVx,LO5kl,22,6,qGj9NbNV9BBDepeee,qrkvvdmmovvOe,left,TRUE
EA4DO7L,gkvzE,37,5,qrp8Azj51AWWeee,qrkvvdmmovvOe,right,FALSE
LNn0zaL,gGneE,36,41,qyPB7Nq1Y3meeeee,qrkvvdmmovvOe,right,FALSE
LVj88vL,LzlWg,8,23,q1R7Bke4wD4eee,qrkvvdmmovvOe,right,TRUE
EyWJ91x,gGneE,56,47,q4rN2BGpwRWdeOee,qrkvvdmmovvOe,left,TRUE
xv4MZDE,Ednpx,28,17,qJ3OD6K1XlKeeeeee,qrkvvdmmovvOe,right,TRUE
EeYDn6E,LmV5E,23,37,qJVJrZ7KonjDee,qrkvvdmmovvOe,right,TRUE
EX934jg,gkvzE,82,46,q7bM1W4jdpkDeve6e,qrkvvdmmovvOe,left,TRUE
LBZ8WdL,EwbvL,89,58,qrN9VY4zMmXDee,qrRmjzQN2OnDe,right,TRUE
L2MWnNx,EA7Dx,86,58,qYmMG03KNOMe7,qrRmjzQN2OnDe,right,TRUE
gKlPyRx,LBAax,38,6,qnK7qBkZd9de77,qrRmjzQN2OnDe,right,TRUE
gaQPn2g,xbyBg,89,10,qG4z7nGPb1mvv,qrRmjzQN2OnDe,right,TRUE
gowkrqg,EDbrx,46,58,qJJJkd1YYyo6e,qrRmjzQN2OnDe,left,TRUE
LBQBVox,0LpBg,76,37,pWzpZnXk6jpo,qrRmjzQN2OnDe,right,TRUE
gGvKrXE,EAo7x,47,13,wb0bX9nZB,qrRmjzQN2OnDe,right,TRUE
xbvvyJx,QEZRE,77,50,qb23YbMqjJveeeeW,qrRmjzQN2OnDe,right,TRUE
LpreYAg,gWKWg,37,17,pWMlWzkWVQ3oBA,qrYmoollka9de,right,TRUE
EjO6r9g,pEPeg,48,20,qOe723X1nZvve,qrYA06lVwVqDe,right,FALSE
gGjN4kE,pEPeg,35,5,qNKwvYr3AAWeeee,qrYA06lVwVqDe,right,TRUE
LNeqvdx,gK6RE,22,31,rv1d8PZ7WYbYllll,qrYA06lVwVqDe,left,TRUE
x5Ynw9x,gGbkE,77,50,2e15nYDwYD,qrYA06lVwVqDe,right,TRUE
EyJQ6Pg,LN7BE,87,18,qJ6DMKyJXbODee,qrYA06lVwVqDe,right,TRUE
x5q2Jex,Ll7Dx,38,24,qwXMYqQj14pe,qrYA06lVwVqDe,right,TRUE
gKB8neE,jL85E,81,5,qjrjyRvR4PGveeeee,qrYA06lVwVqDe,left,FALSE
EZyWQAL,LR6PL,85,3,8DOb18z8AvA,qrYA06lVwVqDe,right,TRUE
x6mnmag,LzlWg,15,43,q2nPXroaDYpe,qrYA06lVwVqDe,right,TRUE
EdAD9Zg,gkvzE,76,44,qrN7QGpBKvJde,qrYA06lVwVqDe,right,TRUE
LmDMk9x,LNoDE,88,10,qG14vQwXQdNDe,qrYA06lVwVqDe,right,TRUE
LNQyb9x,L8j5g,48,32,qyQy381M9Xpe,qrYA06lVwVqDe,right,TRUE
EXBmvJx,g95zg,80,15,qlZOQybrWZJDee,qrYA06lVwVqDe,right,TRUE
EyJQ6Pg,LN7BE,50,51,87b44740RBJl8l,qrYA06lVwVqDe,right,TRUE
LNJpqOL,LzlWg,6,38,q2nPXroaDYpe,qrYA06lVwVqDe,right,FALSE
LlJz5Zg,EZyqB,75,59,qlr4AXrWbDMDeeee6,qrYA06lVwVqDe,right,FALSE
gr7zo3x,EqMWE,81,13,qp7w30VDVZOeee,qrYA06lVwVqDe,right,TRUE
gGOv2eg,EXeVg,21,26,l31GVnb9eaZQ,qrYA06lVwVqDe,right,FALSE
LzQnNax,grv2g,58,37,qramR74dR4A6ee,qrYA06lVwVqDe,right,TRUE
EAlJVaL,EqMWE,22,48,qp7w30VDVZOeee,qrYA06lVwVqDe,right,TRUE
gr5a00E,Ew2wL,43,14,qyPkb0lj5j6eeeee,qrovdrbd2kOde,right,TRUE
gaOJX1L,LBQGx,87,12,qrDVJd7eVmZ6eWee,qrovdrbd2kOde,right,TRUE
gaOJX1L,LBQGx,91,16,qrDVJd7eVmZ6eWee,qrovdrbd2kOde,right,FALSE
Eq1MRDE,EAnag,70,25,qyQy381M9Xpe,qrovdrbd2kOde,right,TRUE
L28RKPg,EjQQL,65,55,q5nJJBvBZ4Yeee,qrovdrbd2kOde,right,TRUE
LR4zVOg,Ll1DE,55,54,q5Y7N8a5Kkkeee,qrovdrbd2kOde,right,TRUE
xY7GYkE,LBB2L,29,9,J3DXJD1BX0P,qrovdrbd2kOde,left,TRUE
xbw8NqL,LQ0wx,22,12,yQ81Na2Ypy01yXX,qrovdrbd2kOde,left,TRUE
LVG6N7E,EAnag,88,15,qlPAR5XJnKdeDee,qrovdrbd2kOde,right,TRUE
LOnDWlx,EAwjx,31,19,q7PylY0jn57Deeebe,qrPXeVobAnK6e,right,TRUE
LQbZRwE,goyzL,42,23,qlZoeDwd6ryeeeve6e,qrPXeVobAnK6e,right,TRUE
L8VZdlg,EAwjx,17,35,qQkb8vGP0J7eee,qrPXeVobAnK6e,right,TRUE
L2ek69x,x6m7g,87,14,qJG062oMNlwOeDeee,qrPXeVobAnK6e,left,TRUE
goZ9PqE,EjQQL,31,21,qpb5kWN1evXeeeeeeW,qrPXeVobAnK6e,right,TRUE
gJ4GMwL,x5w9E,30,58,qP8aW5BZ3Ve7,qrPXeVobAnK6e,right,TRUE
g9panrE,x5oeE,11,54,qJRk3BonzJOOeDeee,qrPXeVobAnK6e,left,TRUE
EXDbKjE,goyzL,12,50,qPMeRl2QWyXedeWe,qrPXeVobAnK6e,right,TRUE
gr5PklE,x4Kwg,12,15,q5lmY16Oveye6e,qrwWavRrXbw6e,left,TRUE
gav3Nkx,EA0DL,57,25,qJXRNXOeemJOee,qrvRYVk5OW7de,left,TRUE
EDvqrzx,g95zg,9,11,q9Wv3ldozJpeee,qrvRYVk5OW7de,right,TRUE
goOPQzg,bEX0E,60,16,pGod60mG1eeo,nlX2JMJGZDN51,right,FALSE
EP3wdVL,EwkvE,48,27,3DP4YZXrd4AaAAA,nlX2JMJGZDN51,right,TRUE
xv9pvqg,LO55g,82,0,q7MvnADQ0wGee,nlX2JMJGZDN51,right,TRUE
xbnPdkx,L28mg,20,3,qjm9bOlpVnRee6e7e,qJZP504VQq5de,right,TRUE
Ej155rL,7gGeL,19,31,q70byVQWp10veee,qJZP504VQq5de,right,TRUE
xbDz4aE,EA0DL,6,54,qJXRNXOeemJOee,qlDR4bldG11DD,left,TRUE
gnkYJwx,g95zg,53,21,qlZOQybrWZJDee,qlDR4bldG11DD,right,TRUE
LQyDd0L,gK6RE,84,18,qrQVPn8Wbemvee,qlDR4bldG11DD,right,TRUE
g19dDbg,g95zg,81,18,qre9pYaGvk5Oe,qlDR4bldG11DD,left,TRUE
LO1Ollg,Eyv2g,64,31,qlPAR5XJnKdeDee,qlDR4bldG11DD,right,FALSE
Ed5ZKng,gGneE,54,3,Y0JRlKQjM,qlDR4bldG11DD,right,FALSE
LBP0XOg,LNoDE,11,59,qpOZ8klvG1Re6ee,qlDR4bldG11DD,right,TRUE
x405rVx,gWBKE,13,35,qkMleNPmVOK6eee,qlDR4bldG11DD,right,TRUE
EevOZrg,LR6PL,41,45,q56JbXOYa3aeeee,qlDR4bldG11DD,right,TRUE
EenWypg,gkvzE,77,13,qrN7QGpBKvJde,qlDR4bldG11DD,right,TRUE
grW0wJx,LzlWg,74,50,q2nPXroaDYpe,qlDR4bldG11DD,right,TRUE
g706A9x,EdVwx,51,12,qMnP9ZPY4zYve,qlDR4bldG11DD,left,TRUE
EAJjj8g,grv2g,15,28,EwD1KJ0dK,qlDR4bldG11DD,right,TRUE
g17MBeL,gK6RE,84,18,qrQVPn8Wbemvee,qlDR4bldG11DD,right,TRUE
EP6nN4x,gWBKE,59,28,qrKbQPjz42NDe,qlDR4bldG11DD,right,FALSE
x3lDnlL,L8j5g,77,8,yrP93Vlo8no,qlDR4bldG11DD,right,TRUE
gKqoX8L,gav5x,69,14,r72ma8VOw,qlDR4bldG11DD,right,TRUE
xbo0boL,xMwnE,126,50,qjJnAzGkw77eeeeee,qlov5KaqjVMoe,right,TRUE
LV8ylvg,0gJwx,72,9,qXkK2qy9KVMeee,qlov5KaqjVMoe,right,TRUE
Ej0bn7x,xYXpg,68,10,eNoGo0G7Xor11,qlov5KaqjVMoe,right,TRUE
xbo0boL,xMwnE,124,8,qM1j14J94ZGveeeee,qlov5KaqjVMoe,right,TRUE
EAKb5Xx,x3D9L,2,12,q3OrnB30V5nebe7e,qlov5KaqjVMoe,right,TRUE
gGZPavE,rxbAg,36,50,qPbRdWGkVMoee,qlov5KaqjVMoe,right,FALSE
xYWj4ME,gGvWE,72,55,LBy9K4dXo,qlov5KaqjVMoe,right,FALSE
LNJ3lWL,6gKRE,77,37,qwVN8GvNryDee,qlov5KaqjVMoe,left,TRUE
gJnyn2g,PEjDx,6,4,L8jrZnAl,qlov5KaqjVMoe,right,TRUE
xbo0boL,xMwnE,122,57,qJw6Dn8PV27DeDepe,qlov5KaqjVMoe,right,FALSE
xbweRaL,bED4E,70,12,qroWaaqkA52Oe,qlov5KaqjVMoe,left,FALSE
